Id_seq;Rank_act;Id_ind;Place;Act;Move;Acc;Duration
89;3;25;A7;711|622;;;106
89;4;25;;;B222;C22|C12;2
89;5;25;A61;3|621;;;667
90;1;25;A61;3|621;;;665
90;2;25;;;B222;C22|C12;3
90;3;25;;622|621;;;7
90;4;25;;;B11;C11|C12;1
90;5;25;;622|621;;;68
90;6;25;;;B222;C22|C12;3
90;7;25;A61;3|621;;;163
90;8;25;;;B222;C22|C12;14
90;9;25;A7;711|621;;;43
90;10;25;;;B11;C22|C12;1
90;11;25;A7;711|621;;;9
90;12;25;;;B11;C22|C12;4
90;13;25;A7;711|621;;;18
90;14;25;;;B222;C22|C12;11
90;15;25;A61;3|621;;;76
90;16;25;;;B222;C22|C12;2
90;17;25;A1;11|3|731|12|621|82|13;;;352
91;1;25;A1;11|3|731|12|621|82|13;;;514
91;2;25;;;B222;C22|C12;5
91;3;25;A3;3|622;;;26
91;4;25;;;;;895
92;1;30;;;;;1111
92;2;30;;;B11;C11;6
92;3;30;A3;631;;;1
92;4;30;A1;633|52|624|11|82|732|12|631|622|621|13|2;;;322
93;1;30;A1;633|52|624|11|82|732|12|631|622|621|13|2;;;433
93;2;30;;;B221;C4;17
93;3;30;A2;732|2;;;252
93;4;30;;;B221;C4;19
93;5;30;A3;631;;;8
93;6;30;;;B11;C12;3
93;7;30;A1;633|52|624|11|82|732|12|631|622|621|13|2;;;19
93;8;30;;;B11;C12;10
93;9;30;A1;633|52|624|11|82|732|12|631|622|621|13|2;;;249
93;10;30;;;B221;C4;8
93;11;30;A7;631;;;12
93;12;30;;;B221;C11;6
93;13;30;A1;633|52|624|11|82|732|12|631|622|621|13|2;;;404
94;1;30;A1;633|52|624|11|82|732|12|631|622|621|13|2;;;482
94;2;30;;;B221;C4;31
94;3;30;A2;732|2;;;203
94;4;30;;;B221;C4;11
94;5;30;A7;633;;;23
94;6;30;;;B221|B11;C4;27
94;7;30;A2;2;;;299
94;8;30;;;B221;C4;20
94;9;30;A1;633|52|624|11|82|732|12|631|622|621|13|2;;;344
95;1;30;A1;633|52|624|11|82|732|12|631|622|621|13|2;;;581
95;2;30;;;B221;C4;5
95;3;30;;633;;;16
95;4;30;;;B221;C4;10
95;5;30;A1;633|52|624|11|82|732|12|631|622|621|13|2;;;109
95;6;30;;;B11;C12;9
95;7;30;A1;633|52|624|11|82|732|12|631|622|621|13|2;;;165
95;8;30;;;B221;C4;16
95;9;30;A4;41;;;41
95;10;30;;;B221;C4;4
95;11;30;A4;41;;;7
95;12;30;;;B221;C4;22
95;13;30;A1;633|52|624|11|82|732|12|631|622|621|13|2;;;158
95;14;30;;;B222;C21;14
95;15;30;A7;711|622;;;67
95;16;30;;;B222;C21;12
95;17;30;A62;622;;;176
95;18;30;;;B222;C21;4
95;19;30;A1;633|52|624|11|82|732|12|631|622|621|13|2;;;24
96;1;30;A1;633|52|624|11|82|732|12|631|622|621|13|2;;;691
96;2;30;;;B221;C12;1
96;3;30;A82;631;;;15
96;4;30;;;B221;C21|C12;25
96;5;30;A7;711|631;;;94
96;6;30;;;B221;C21|C12;20
96;7;30;A1;633|52|624|11|82|732|12|631|622|621|13|2;;;31
96;8;30;;;B11;C4;5
96;9;30;A7;622;;;57
96;10;30;;;B222;C21;3
96;11;30;A62;622;;;64
96;12;30;;;B222;C21;7
96;13;30;A7;631;;;25
96;14;30;;;B222;C21;11
96;15;30;A7;633;;;18
96;16;30;;;B11;C21;3
96;17;30;A7;633;;;54
96;18;30;;;B222;C21;10
96;19;30;A1;633|52|624|11|82|732|12|631|622|621|13|2;;;306
97;1;30;A1;633|52|624|11|82|732|12|631|622|621|13|2;;;1440
98;1;30;A1;633|52|624|11|82|732|12|631|622|621|13|2;;;485
98;2;30;;;B221;C4;39
98;3;30;A2;732|2;;;209
98;4;30;;;B221;C4;5
98;5;30;A4;41;;;14
98;6;30;;;B221;C4;8
98;7;30;A2;732|2;;;293
98;8;30;;;B221;C4;28
98;9;30;A1;633|52|624|11|82|732|12|631|622|621|13|2;;;359
99;1;30;A1;633|52|624|11|82|732|12|631|622|621|13|2;;;978
99;2;30;;;;;462
100;1;29;;;;;1111
100;2;29;A1;622;;;329
101;1;29;A1;622;;;533
101;2;29;;;B11;C22;2
101;3;29;A3;3|81|622;;;194
101;4;29;;;B11;C22;3
101;5;29;A1;622;;;91
101;6;29;;;;C22;4
101;7;29;A1;622;;;613
102;1;29;A1;622;;;517
102;2;29;;;B11;C22;3
102;3;29;A3;3|81|622;;;473
102;4;29;;;B11;C22;1
102;5;29;A1;622;;;446
103;1;29;A1;622;;;520
103;2;29;;;B11;C22;3
103;3;29;A3;3|81|622;;;204
103;4;29;;;B11;C22;4
103;5;29;A1;622;;;91
103;6;29;;;B11;C22;3
103;7;29;A3;3|81|622;;;68
103;8;29;;;B11;C21|C11;1
103;9;29;A7;81|622;;;27
103;10;29;;;B11;C21|C11;11
103;11;29;A3;3|81|622;;;65
103;12;29;;;B11;C22;4
103;13;29;A1;731|81|621|82;;;439
104;1;29;A1;731|81|621|82;;;672
104;2;29;;;B222;C22|C12;3
104;3;29;A1;622;;;16
104;4;29;;;B222;C22;1
104;5;29;A7;633|622;;;15
104;6;29;;;B222;C22;22
104;7;29;A7;711;;;97
104;8;29;;;B222;C22;19
104;9;29;A1;622;;;26
104;10;29;;;B222;C22|C12;3
104;11;29;A1;731|81|621|82;;;566
105;1;29;A1;731|81|621|82;;;948
105;2;29;;;B11;C22|C12;9
105;3;29;A7;621;;;32
105;4;29;;;B222;C22|C12;3
105;5;29;A1;731|81|621|82;;;89
105;6;29;;;B222;C22|C12;3
105;7;29;A1;622;;;356
106;1;29;A1;622;;;514
106;2;29;;;B11;C22;2
106;3;29;A3;3|81|622;;;29
106;4;29;;;;;895
107;1;33;;;;;1038
107;2;33;;631;;;2
107;3;33;;;B221;C12;9
107;4;33;A1;11|12|13;;;391
108;1;33;A1;11|12|13;;;475
108;2;33;;;B221;C12|C4;30
108;3;33;A2;2;;;512
108;4;33;;;B221;C4;16
108;5;33;A1;11|12|13;;;213
108;6;33;;;B221;C4;13
108;7;33;A62;622;;;136
108;8;33;;;B221;C4;13
108;9;33;A1;11|12|13;;;32
109;1;33;A1;11|12|13;;;488
109;2;33;;;B221;C4;18
109;3;33;A2;2;;;515
109;4;33;;;B221;C4;12
109;5;33;A4;41;;;27
109;6;33;;;B221;C4;8
109;7;33;A1;11|12|13;;;372
110;1;33;A1;11|12|13;;;494
110;2;33;;;B221;C4;18
110;3;33;A2;2;;;332
110;4;33;;;B221;C4;5
110;5;33;A4;41;;;4
110;6;33;;;B221;C4;1
110;7;33;A7;622;;;151
110;8;33;;;B221;C4;12
110;9;33;A1;11|12|13;;;53
110;10;33;;;B221;C4;19
110;11;33;A7;12;;;95
110;12;33;;;B221;C4;10
110;13;33;A62;622;;;93
110;14;33;;;B221;C4;18
110;15;33;A1;11|12|13;;;135
111;1;33;A1;11|12|13;;;717
111;2;33;;;B221;C22|C4;27
111;3;33;;42;;;18
111;4;33;;;B221;C21|C4;2
111;5;33;;42;;;22
111;6;33;;;B221;C21;16
111;7;33;A1;11|12|13;;;25
111;8;33;;;B221;C21|C4;24
111;9;33;A1;11|12|13;;;589
112;1;33;A1;11|12|13;;;605
112;2;33;;;B221;C21|C4;2
112;3;33;A1;622;;;833
113;1;33;A1;622;;;458
113;2;33;;;B221;C4;16
113;3;33;A2;2;;;544
113;4;33;;;B221;C4;18
113;5;33;;631;;;4
113;6;33;;;B221;C12;11
113;7;33;A1;11|12|13;;;389
114;1;33;A1;11|12|13;;;439
114;2;33;;;B221;C12;8
114;3;33;;631;;;561
114;4;33;;;;;432
115;1;32;;;;;1047
115;2;32;;;;;2
115;3;32;;;;;1
115;4;32;A1;81|82;;;390
116;1;32;A1;81|82;;;475
116;2;32;;;B222;C22;9
116;3;32;A3;3|622;;;343
116;4;32;;;B222;C22;6
116;5;32;A1;81|82;;;34
116;6;32;;;B222;C22;5
116;7;32;A3;3|622;;;154
116;8;32;;;B222;C22;5
116;9;32;A7;711|622;;;98
116;10;32;;;B222;C22;3
116;11;32;A1;81|82;;;308
117;1;32;A1;81|82;;;518
117;2;32;;;B222;C22;26
117;3;32;A3;3|622;;;545
117;4;32;;;B222;C22;3
117;5;32;A1;81|82;;;348
118;1;32;A1;81|82;;;526
118;2;32;;;;;1
118;3;32;A3;3|622;;;913
119;1;32;A3;3|622;;;1165
119;2;32;;;;;1
119;3;32;A1;81|82;;;6
119;4;32;;;B222;C22|C11|C12;17
119;5;32;A63;12|622;;;75
119;6;32;;;B222;C22|C11|C12;15
119;7;32;A1;81|82;;;161
120;1;32;A1;81|82;;;927
120;2;32;;;B12;C22|C12;4
120;3;32;A62;622;;;8
120;4;32;;;B12;C22|C12;15
120;5;32;A7;711;;;17
120;6;32;;;B12;C22|C12;21
120;7;32;A1;81|82;;;448
121;1;32;A1;81|82;;;537
121;2;32;;;;;903
122;1;35;;;;;526
122;2;35;A1;11|82|732|81|12|631|82|13|2;;;6
122;3;35;;;B221;C12;3
122;4;35;A3;3;;;12
122;5;35;;;B221;C4;6
122;6;35;A1;11|82|732|81|12|631|82|13|2;;;168
122;7;35;;;B221;C12;14
122;8;35;A1;11|82|732|81|12|631|82|13|2;;;120
122;9;35;;;B221;C12;16
122;10;35;A7;631;;;72
122;11;35;;;B221;C12;10
122;12;35;A1;11|82|732|81|12|631|82|13|2;;;487
123;1;35;A1;11|82|732|81|12|631|82|13|2;;;479
123;2;35;;;B221;C12;2
123;3;35;A3;3;;;7
123;4;35;;;B221|B34;C4;15
123;5;35;A7;633;;;201
123;6;35;;;B221|B34;C4;2
123;7;35;A4;41|42;;;43
123;8;35;;;B221;C4;16
123;9;35;A1;11|82|732|81|12|631|82|13|2;;;224
123;10;35;;;B221;C12;12
123;11;35;A1;11|82|732|81|12|631|82|13|2;;;77
123;12;35;;;B221;C12;3
123;13;35;A4;42;;;19
123;14;35;;;B221;C12;4
123;15;35;A1;11|82|732|81|12|631|82|13|2;;;112
123;16;35;;;B221;C4;7
123;17;35;A7;722;;;132
123;18;35;;;B221;C4;6
123;19;35;A1;11|82|732|81|12|631|82|13|2;;;79
124;1;35;A1;11|82|732|81|12|631|82|13|2;;;520
124;2;35;;;B221;C12;15
124;3;35;A1;11|82|732|81|12|631|82|13|2;;;37
124;4;35;;;B221;C4;75
124;5;35;A7;42;;;38
124;6;35;;;B221;C4;15
124;7;35;A4;41;;;11
124;8;35;;;B221;C4;3
124;9;35;A3;631;;;18
124;10;35;;;B221;C12;3
124;11;35;A1;11|82|732|81|12|631|82|13|2;;;78
124;12;35;;;B221;C12;8
124;13;35;A1;11|82|732|81|12|631|82|13|2;;;129
124;14;35;;;B221;C4;3
124;15;35;A3;633|631;;;114
124;16;35;;;B221;C12;3
124;17;35;A1;12|631;;;7
124;18;35;;;B221;C4;41
124;19;35;A7;722|721|622;;;172
124;20;35;;;B221;C4;17
124;21;35;A1;11|82|732|81|12|631|82|13|2;;;133
125;1;35;A1;11|82|732|81|12|631|82|13|2;;;764
125;2;35;;;B221;C12;71
125;3;35;A62;631|622;;;64
125;4;35;;;B221;C4;9
125;5;35;A4;41;;;18
125;6;35;;;B221;C4;8
125;7;35;A1;11|82|732|81|12|631|82|13|2;;;506
126;1;35;A1;11|82|732|81|12|631|82|13|2;;;1440
127;1;35;A1;11|82|732|81|12|631|82|13|2;;;667
127;2;35;;;B221;C4;5
127;3;35;A62;622;;;39
127;4;35;;;B221;C4;2
127;5;35;A3;3|631;;;17
127;6;35;;;B221;C12;7
127;7;35;A1;11|82|732|81|12|631|82|13|2;;;14
127;8;35;;;B221;C12;17
127;9;35;A5;621;;;33
127;10;35;;;B221;C12;20
127;11;35;A3;3;;;619
128;1;35;A3;3;;;1007
128;2;35;;;;;433
129;1;37;;;;;936
129;2;37;;;B11;C21|C11;2
129;3;37;A3;711|3|732;;;1
129;4;37;A7;721;;;66
129;5;37;;;B222;C22|C12;4
129;6;37;A1;12;;;61
129;7;37;;;B222;C22;25
129;8;37;A7;722|711;;;83
129;9;37;;;B222;C22;9
129;10;37;A1;11|3;;;253
130;1;37;A1;11|3;;;532
130;2;37;;;B222;C22;5
130;3;37;A3;711|3|732;;;193
130;4;37;;;B222;C22;4
130;5;37;A1;12;;;120
130;6;37;;;B222;C22;16
130;7;37;A7;711;;;72
130;8;37;;;B222;C22;11
130;9;37;A1;11|3|81|12|82|13;;;77
130;10;37;;;B13;C4;6
130;11;37;A1;11|3|12|82|13;;;404
131;1;37;A1;11|3|12|82|13;;;479
131;2;37;;;B222;C22;2
131;3;37;A3;711|3|732;;;515
131;4;37;;;B222;C22;4
131;5;37;A1;12|82;;;77
131;6;37;;;B222;C22;8
131;7;37;A4;42;;;14
131;8;37;;;B222;C22;4
131;9;37;A1;;;;7
131;10;37;;;B13;C4;5
131;11;37;A1;;;;31
131;12;37;;;B13;C4;2
131;13;37;A1;11|12|13;;;292
132;1;37;A1;11|12|13;;;519
132;2;37;;;B222;C22;4
132;3;37;A3;711|3|732;;;209
132;4;37;;;B222;C22;14
132;5;37;A1;12;;;43
132;6;37;;;B13;C4;11
132;7;37;A1;;;;13
132;8;37;;;B222;C22;4
132;9;37;A3;711|3|732;;;70
132;10;37;;;B11;C21|C11;10
132;11;37;A7;81;;;19
132;12;37;;;B11;C21|C11;14
132;13;37;A3;711|3|732;;;131
132;14;37;;;B11;C22;1
132;15;37;A62;722;;;5
132;16;37;;;B222;C22;3
132;17;37;A1;11|81|12|82|13;;;370
133;1;37;A1;11|81|12|82|13;;;764
133;2;37;;;B222;C22;19
133;3;37;A7;12;;;41
133;4;37;;;B222;C22;12
133;5;37;A62;722|622;;;230
133;6;37;;;B222;C21;63
133;7;37;A7;12;;;59
133;8;37;;;B222;C22;1
133;9;37;A7;722|711|12|721|622;;;251
134;1;37;A7;722|711|12|721|622;;;217
134;2;37;;;B222;C22;1
134;3;37;A7;11|12;;;509
134;4;37;;;B222;C22;1
134;5;37;A7;722|12;;;294
134;6;37;;;;;1
134;7;37;A7;722;;;14
134;8;37;;;B222;C22;42
134;9;37;;622;;;78
134;10;37;;;B222;C22;15
134;11;37;A1;11|81|12|13;;;268
135;1;37;A1;11|81|12|13;;;516
135;2;37;;;B222;C22;3
135;3;37;A3;711|3|732;;;26
135;4;37;;;;;895
136;1;39;;;;;1114
136;2;39;A3;631|621;;;8
136;3;39;;;B11;C12;7
136;4;39;A1;624|11|82|732|81|12|631|622|621|82|13|2;;;311
137;1;39;A1;624|11|82|732|81|12|631|622|621|82|13|2;;;530
137;2;39;;;B11;C12;12
137;3;39;A1;624|11|82|732|81|12|631|622|621|82|13|2;;;898
138;1;39;A1;624|11|82|732|81|12|631|622|621|82|13|2;;;513
138;2;39;;;B11;C12;18
138;3;39;A1;624|11|82|732|81|12|631|622|621|82|13|2;;;499
138;4;39;;;B221;C4;13
138;5;39;A4;41;;;66
138;6;39;;;B221;C4;12
138;7;39;A1;624|11|82|732|81|12|631|622|621|82|13|2;;;319
139;1;39;A1;624|11|82|732|81|12|631|622|621|82|13|2;;;517
139;2;39;;;B11;C12;12
139;3;39;A1;624|11|82|732|81|12|631|622|621|82|13|2;;;523
139;4;39;;;B221;C4;30
139;5;39;A4;41;;;33
139;6;39;;;B221;C4;1
139;7;39;A4;41;;;39
139;8;39;;;B221;C4;20
139;9;39;A4;42;;;45
139;10;39;;;B221;C4;21
139;11;39;A1;624|11|82|732|81|12|631|622|621|82|13|2;;;199
140;1;39;A1;624|11|82|732|81|12|631|622|621|82|13|2;;;691
140;2;39;;;B221;C4;22
140;3;39;A4;41;;;91
140;4;39;;;B11;C4;2
140;5;39;A4;41;;;26
140;6;39;;;B11;C4;4
140;7;39;A4;41;;;144
140;8;39;;;B221;C4;46
140;9;39;A1;624|11|82|732|81|12|631|622|621|82|13|2;;;34
140;10;39;;;B221;C4;13
140;11;39;A4;41;;;44
140;12;39;;;B221;C4;9
140;13;39;A4;41;;;35
140;14;39;;;B221;C4;16
140;15;39;A1;624|11|82|732|81|12|631|622|621|82|13|2;;;263
141;1;39;A1;624|11|82|732|81|12|631|622|621|82|13|2;;;851
141;2;39;;;B11;C12;78
141;3;39;A1;624|11|82|732|81|12|631|622|621|82|13|2;;;511
142;1;39;A1;624|11|82|732|81|12|631|622|621|82|13|2;;;509
142;2;39;;;B11;C12;7
142;3;39;A3;631|621;;;91
142;4;39;;;;;833
143;1;40;;;;;1112
143;2;40;A3;3;;;10
143;3;40;;;B222;C21|C12;7
143;4;40;A1;711|11|732|731|81|12|622|621|82|13;;;311
144;1;40;A1;711|11|732|731|81|12|622|621|82|13;;;527
144;2;40;;;B11;C22|C12;7
144;3;40;A3;3;;;193
144;4;40;;;B222;C21|C12;2
144;5;40;A1;711|11|732|731|81|12|622|621|82|13;;;85
144;6;40;;;B222;C21|C12;3
144;7;40;A7;711;;;122
144;8;40;;;B222;C21|C12;3
144;9;40;A1;711|11|732|731|81|12|622|621|82|13;;;498
145;1;40;A1;711|11|732|731|81|12|622|621|82|13;;;513
145;2;40;;;B11;C22|C12;8
145;3;40;A3;3;;;417
145;4;40;;;B11;C21|C11;1
145;5;40;A7;81;;;47
145;6;40;;;B11;C21|C11;5
145;7;40;A3;3;;;6
145;8;40;;;B222;C21|C12;2
145;9;40;A1;711|11|732|731|81|12|622|621|82|13;;;441
146;1;40;A1;711|11|732|731|81|12|622|621|82|13;;;514
146;2;40;;;B11;C22|C12;7
146;3;40;A3;3;;;367
146;4;40;;;B11;C21|C11;10
146;5;40;A7;81;;;14
146;6;40;;;B11;C21|C11;19
146;7;40;A3;3;;;66
146;8;40;;;B222;C21|C12;11
146;9;40;A1;711|11|732|731|81|12|621|82|13;;;432
147;1;40;A1;711|11|732|731|81|12|621|82|13;;;558
147;2;40;;;B222;C22|C12;16
147;3;40;A7;41;;;6
147;4;40;;;B222;C22|C12;2
147;5;40;A7;711;;;13
147;6;40;;;B222;C22|C11;8
147;7;40;A7;711;;;117
147;8;40;;;B222;C22|C11|C12;24
147;9;40;A1;711|11|732|731|81|12|621|82|13;;;696
148;1;40;A1;711|11|732|731|81|12|621|82|13;;;646
148;2;40;;;B222;C22|C12;10
148;3;40;A7;622|621;;;67
148;4;40;;;B221;C22|C12;11
148;5;40;A1;711|11|732|731|81|12|621|82|13;;;190
148;6;40;;;B222;C22|C12;28
148;7;40;A7;722;;;139
148;8;40;;;B222;C22|C12;19
148;9;40;A1;711|11|732|731|81|12|621|82|13;;;330
149;1;40;A1;711|11|732|731|81|12|621|82|13;;;473
149;2;40;;;B222;C22|C12;9
149;3;40;A1;711|11|732|731|81|12|622|621|82|13;;;26
149;4;40;;;B11;C22|C12;8
149;5;40;A3;3;;;29
149;6;40;;;;;895
150;1;45;;;;;965
150;2;45;A1;;;;475
151;1;45;A1;;;;566
151;2;45;;;B221;C12;4
151;3;45;A4;41;;;41
151;4;45;;;B221;C12;4
151;5;45;A1;;;;287
151;6;45;;;B221|B11;C11|C12;120
151;7;45;A7;;;;14
151;8;45;;;B11;C12;8
151;9;45;A1;11|12|631;;;23
151;10;45;;;B221;C12;14
151;11;45;A7;631;;;7
151;12;45;;;B221;C11|C12;14
151;13;45;A1;;;;338
152;1;45;A1;;;;574
152;2;45;;;B221;C12;10
152;3;45;A4;42;;;135
152;4;45;;;B11;C12;2
152;5;45;A3;631|622;;;7
152;6;45;;;B11;C12;3
152;7;45;A1;;;;85
152;8;45;;;B11;C12;12
152;9;45;A1;;;;240
152;10;45;;;B221;C12;3
152;11;45;;632|631;;;5
152;12;45;;;B221;C11|C12;2
152;13;45;A7;631;;;86
152;14;45;;;B221;C11|C12;1
152;15;45;A1;11|12|631;;;275
153;1;45;A1;11|12|631;;;520
153;2;45;;;B11;C12;3
153;3;45;A5;51;;;56
153;4;45;;;B11;C12;5
153;5;45;A1;;;;130
153;6;45;;;B11;C12;3
153;7;45;;631;;;15
153;8;45;;;B11;C12;6
153;9;45;A1;;;;154
153;10;45;;;B11;C12;1
153;11;45;A7;;;;192
153;12;45;;;B221;C12;6
153;13;45;A62;622;;;23
153;14;45;;;B221;C12;5
153;15;45;A1;;;;81
153;16;45;;;B11;C12;6
153;17;45;A1;;;;188
153;18;45;;;B11;C12;9
153;19;45;A1;;;;37
154;1;45;A1;;;;674
154;2;45;;;B11;C12;2
154;3;45;A7;81|631;;;30
154;4;45;;;B11;C12;6
154;5;45;A1;;;;728
155;1;45;A1;;;;627
155;2;45;;;B13;C12;6
155;3;45;A4;41|631|622;;;65
155;4;45;;;B13;C12;5
155;5;45;A1;;;;737
156;1;45;A1;;;;607
156;2;45;;;;;833
157;1;42;;;;;965
157;2;42;A1;621|82;;;475
158;1;42;A1;621|82;;;902
158;2;42;;;B222;C22|C11|C12;13
158;3;42;A7;12|721|622;;;172
158;4;42;;;B222;C22|C11|C12;14
158;5;42;A1;621|82;;;339
159;1;42;A1;621|82;;;816
159;2;42;;;B11;C22|C12;2
159;3;42;A3;722|3|622;;;258
159;4;42;;;B222;C22|C11;1
159;5;42;A7;711|622;;;86
159;6;42;;;B222;C22|C11|C12;1
159;7;42;A1;622;;;276
160;1;42;A1;622;;;724
160;2;42;;;;;1
160;3;42;A3;722|3|622;;;8
160;4;42;;;B11;C22|C12;5
160;5;42;A1;621|82;;;154
160;6;42;;;B11;C21|C11;1
160;7;42;A7;722|622;;;306
160;8;42;;;B222;C22|C12;1
160;9;42;A7;722|621;;;201
160;10;42;;;B222;C22|C12;1
160;11;42;A1;621|82;;;38
161;1;42;A1;621|82;;;674
161;2;42;;;B11;C22|C12;3
161;3;42;A7;722|622;;;29
161;4;42;;;B11;C22|C12;6
161;5;42;A1;621|82;;;288
161;6;42;;;B222;C22|C12;13
161;7;42;A7;711|621;;;112
161;8;42;;;B222;C22|C12;8
161;9;42;A1;621|82;;;307
162;1;42;A1;621|82;;;626
162;2;42;;;B13;C22|C12;7
162;3;42;A7;622|621;;;65
162;4;42;;;B13;C22|C12;4
162;5;42;A1;721|621|82;;;738
163;1;42;A1;721|621|82;;;607
163;2;42;;;;;833
164;1;48;;;;;971
164;2;48;A1;11|12|13;;;469
165;1;53;;;;;1023
165;2;53;A3;631|621;;;3
165;3;53;;;B221;C12;6
165;4;53;A1;2;;;40
165;5;53;;;B221;C4;16
165;6;53;A2;3|2;;;123
165;7;53;;;B222;C21;17
165;8;53;A1;2;;;212
166;1;53;A1;2;;;532
166;2;53;;;B221;C4;14
166;3;53;A4;41;;;30
166;4;53;;;B221;C4;8
166;5;53;A1;2;;;132
166;6;53;;;B221;C4;6
166;7;53;A3;631|621;;;5
166;8;53;;;B221;C12;7
166;9;53;A1;2;;;292
166;10;53;;;B221;C12;47
166;11;53;A1;2;;;61
166;12;53;;;B221;C4;3
166;13;53;A7;633|2;;;89
166;14;53;;;B221;C4;4
166;15;53;A1;2;;;210
167;1;53;A1;2;;;620
167;2;53;;;B221;C4;28
167;3;53;;633;;;37
167;4;53;;;B11;C21;1
167;5;53;;633;;;6
167;6;53;;;B11;C21;1
167;7;53;;633;;;7
167;8;53;;;B11;C21;1
167;9;53;;633;;;6
167;10;53;;;B11;C21;1
167;11;53;;633;;;6
167;12;53;;;B11;C21;1
167;13;53;;633;;;15
167;14;53;;;B11;C21;6
167;15;53;;633;;;5
167;16;53;;;B11;C21;1
167;17;53;;633;;;8
167;18;53;;;B11;C21;4
167;19;53;;633;;;13
167;20;53;;;B11;C21;2
167;21;53;;633;;;9
167;22;53;;;B221;C4;32
167;23;53;A1;2;;;630
168;1;53;A1;2;;;472
168;2;53;;;B221;C12;11
168;3;53;A1;622|2;;;7
168;4;53;;;B222;C21;16
168;5;53;A2;3|2;;;521
168;6;53;;;B222;C21;16
168;7;53;A1;2;;;118
168;8;53;;;B221;C4;8
168;9;53;A7;722|622;;;271
169;1;53;A7;722|622;;;43
169;2;53;;;B221;C21;13
169;3;53;A7;622;;;150
169;4;53;;;B221;C21;15
169;5;53;A1;2;;;333
169;6;53;;;B221;C4;4
169;7;53;A7;633|2;;;132
169;8;53;;;B221;C4;4
169;9;53;A1;2;;;326
169;10;53;;;B13;C4;1
169;11;53;A4;41;;;12
169;12;53;;;B13;C4;6
169;13;53;A1;2;;;83
169;14;53;;;B221;C22;1
169;15;53;A62;622;;;89
169;16;53;;;B221;C22;7
169;17;53;A7;622;;;221
170;1;53;A7;622;;;210
170;2;53;;;B221;C22;7
170;3;53;A1;2;;;1223
171;1;53;A1;2;;;481
171;2;53;;;B221;C4;21
171;3;53;A2;3|2;;;348
171;4;53;;;B222;C21;15
171;5;53;A1;2;;;135
171;6;53;;;B221;C4;15
171;7;53;A2;3|2;;;122
171;8;53;;;B221;C4;13
171;9;53;A7;633|2;;;61
171;10;53;;;B221;C4;3
171;11;53;A1;2;;;226
172;1;53;A1;2;;;474
172;2;53;;;B221;C12;5
172;3;53;A1;2;;;529
172;4;53;;;;;432
173;1;50;;;;;1022
173;2;50;A3;722|711|3|732|81|622;;;7
173;3;50;;;B222;C22;4
173;4;50;A1;711|732|731|81|82;;;407
174;1;50;A1;711|732|731|81|82;;;531
174;2;50;;;B222;C22;3
174;3;50;A3;722|711|3|732|81|622;;;192
174;4;50;;;B222;C22;7
174;5;50;A1;711|81;;;84
174;6;50;;;B11;C11;10
174;7;50;A7;711|622;;;117
174;8;50;;;B11;C11;2
174;9;50;A7;711|622;;;8
174;10;50;;;B11;C11;8
174;11;50;A1;711|732|731|81|82;;;478
175;1;50;A1;711|732|731|81|82;;;509
175;2;50;;;B222;C22;11
175;3;50;A3;722|711|3|732|81|622;;;473
175;4;50;;;B222;C22;8
175;5;50;A1;711|81;;;439
176;1;50;A1;711|81;;;1440
177;1;50;A1;711|81;;;575
177;2;50;;;B11;C11;8
177;3;50;A7;711|621;;;12
177;4;50;;;B222;C21;8
177;5;50;A7;711;;;117
177;6;50;;;B222;C21;8
177;7;50;A7;711|621;;;8
177;8;50;;;B11;C11;12
177;9;50;A1;711|732|731|81|82;;;692
178;1;50;A1;711|732|731|81|82;;;1440
179;1;50;A1;711|732|731|81|82;;;506
179;2;50;;;B222;C22;12
179;3;50;A3;722|711|3|732|81|622;;;89
179;4;50;;;;;833
180;1;55;;;;;1005
180;2;55;A3;631;;;25
180;3;55;;;B11;C12;2
180;4;55;A1;;;;408
181;1;55;A1;;;;715
181;2;55;;;B11;C12;6
181;3;55;A3;631;;;5
181;4;55;;;B11;C12;6
181;5;55;A1;2;;;708
182;1;55;A1;2;;;1440
183;1;55;A1;2;;;1440
184;1;55;A1;2;;;859
184;2;55;;;B222;C22;25
184;3;55;A62;622;;;27
184;4;55;;;B222;C22;8
184;5;55;A62;622;;;74
184;6;55;;;B222;C22;20
184;7;55;A61;621;;;20
184;8;55;;;B222;C22;17
184;9;55;A7;12|42;;;121
184;10;55;;;B222;C22;31
184;11;55;A1;2;;;238
185;1;55;A1;2;;;1440
186;1;55;A1;2;;;607
186;2;55;;;;;833
187;1;58;;;;;1006
187;2;58;A3;3;;;23
187;3;58;;;B11;C22;2
187;4;58;A1;624|82|731|81|82;;;409
188;1;58;A1;624|82|731|81|82;;;536
188;2;58;;;B222;C22;2
188;3;58;A3;3;;;188
188;4;58;;;B11;C22;12
188;5;58;A1;82|81;;;702
189;1;58;A1;82|81;;;524
189;2;58;;;B222;C22;2
189;3;58;A3;3;;;465
189;4;58;;;B11;C22;6
189;5;58;A1;82|81;;;75
189;6;58;;;B11;C21;3
189;7;58;A7;711|622;;;95
189;8;58;;;B11;C21;3
189;9;58;A1;82|81;;;267
190;1;58;A1;82|81;;;523
190;2;58;;;B222;C22;3
190;3;58;A3;3;;;366
190;4;58;;;B11;C21|C11;1
190;5;58;A7;81|622;;;21
190;6;58;;;B11;C22|C21|C11;17
190;7;58;A3;3;;;63
